t,count
224040,10
224060,14
224080,28
224100,22
224120,19
224140,14
224160,16
224180,18
224200,10
224220,22
224240,20
224260,13
224280,22
224300,12
224320,16
224340,10
224360,25
224380,22
224400,20
224420,12
224440,16
224460,16
224480,6
224500,8
224520,20
224540,23
224560,13
224580,17
224600,8
224620,19
224640,12
224660,8
224680,16
224700,18
224720,20
224740,18
224760,20
224780,16
224800,20
224820,16
224840,17
224860,34
224880,24
224900,12
224920,14
224940,12
224960,12
224980,22
225000,8
225020,8
225040,12
225060,18
225080,15
225100,18
225120,18
225140,29
225160,19
225180,14
225200,17
225220,24
225240,8
225260,14
225280,14
225300,10
225320,11
225340,16
225360,14
225380,12
225400,12
225420,12
225440,10
225460,20
225480,18
225500,14
225520,14
225540,16
225560,4
225580,14
225600,22
225620,12
225640,8
225660,14
225680,20
225700,12
225720,12
225740,10
225760,14
225780,10
225800,16
225820,11
225840,22
225860,10
225880,14
225900,10
225920,18
225940,10
225960,24
225980,14
226000,21
226020,18
226040,10
226060,14
226080,20
226100,12
226120,26
226140,18
226160,8
226180,18
226200,22
226220,6
226240,16
226260,14
226280,12
226300,12
226320,16
226340,22
226360,12
226380,16
226400,10
226420,18
226440,26
226460,16
226480,16
226500,14
226520,22
226540,19
226560,12
226580,16
226600,18
226620,14
226640,14
226660,22
226680,24
226700,16
226720,14
226740,10
226760,10
226780,11
226800,18
226820,20
226840,4
226860,10
226880,10
226900,11
226920,22
226940,12
226960,24
226980,12
227000,20
227020,9
227040,31
227060,16
227080,6
227100,14
227120,12
227140,18
227160,14
227180,20
227200,9
227220,18
227240,22
227260,10
227280,8
227300,14
227320,18
227340,7
227360,12
227380,20
227400,20
227420,20
227440,14
227460,16
227480,18
227500,24
227520,8
227540,26
227560,20
227580,18
227600,12
227620,26
227640,10
227660,8
227680,8
227700,10
227720,8
227740,18
227760,14
227780,10
227800,16
227820,8
227840,10
227860,19
227880,15
227900,22
227920,22
227940,8
227960,7
227980,18
228000,10
228020,23
228040,23
228060,22
228080,18
228100,10
228120,21
228140,10
228160,21
228180,30
228200,6
228220,18
228240,16
228260,15
228280,10
228300,20
228320,10
228340,28
228360,10
228380,12
228400,14
228420,25
228440,13
228460,14
228480,16
228500,10
228520,18
228540,18
228560,18
228580,12
228600,14
228620,10
228640,6
228660,2
228680,23
228700,25
228720,16
228740,10
228760,19
228780,10
228800,21
228820,21
228840,23
228860,22
228880,18
228900,16
228920,31
228940,18
228960,18
228980,12
229000,10
229020,22
229040,6
229060,14
229080,12
229100,16
229120,12
229140,14
229160,16
229180,28
229200,22
229220,10
229240,9
229260,14
229280,14
229300,28
229320,8
229340,15
229360,18
229380,8
229400,16
229420,18
229440,20
229460,4
229480,16
229500,18
229520,10
229540,25
229560,12
229580,16
229600,8
229620,14
229640,16
229660,12
229680,18
229700,11
229720,10
229740,6
229760,12
229780,12
229800,13
229820,6
229840,14
229860,16
229880,4
229900,14
229920,6
229940,10
229960,25
229980,12
230000,10
230020,10
230040,8
230060,16
230080,22
230100,8
230120,14
230140,14
230160,12
230180,20
230200,12
230220,20
230240,10
230260,8
230280,18
230300,8
230320,6
230340,20
230360,11
230380,12
230400,11
230420,16
230440,20
230460,14
230480,14
230500,18
230520,12
230540,12
230560,12
230580,10
230600,15
230620,10
230640,14
230660,16
230680,12
230700,20
230720,23
230740,20
230760,14
230780,12
230800,12
230820,13
230840,20
230860,15
230880,10
230900,16
230920,8
230940,10
230960,24
230980,23
231000,19
231020,16
231040,16
231060,10
231080,15
231100,12
231120,22
231140,21
231160,12
231180,8
231200,6
231220,10
231240,12
231260,10
231280,17
231300,25
231320,11
231340,12
231360,20
231380,20
231400,8
231420,10
231440,18
231460,20
231480,8
231500,6
231520,14
231540,18
231560,14
231580,26
231600,16
231620,6
231640,16
231660,16
231680,21
231700,14
231720,14
231740,12
231760,18
231780,6
231800,16
231820,12
231840,20
231860,24
231880,12
231900,14
231920,14
231940,10
231960,14
231980,4
232000,18
232020,10
232040,10
232060,10
232080,20
232100,14
232120,23
232140,10
232160,6
232180,4
232200,6
232220,10
232240,10
232260,23
232280,22
232300,2
232320,27
232340,4
232360,14
232380,16
232400,12
232420,12
232440,14
232460,11
232480,12
232500,4
232520,8
232540,23
232560,7
232580,17
232600,18
232620,22
232640,8
232660,18
232680,14
232700,9
232720,6
232740,12
232760,22
232780,20
232800,27
232820,16
232840,6
232860,10
232880,12
232900,20
232920,10
232940,13
232960,19
232980,20
233000,8
233020,12
233040,24
233060,18
233080,16
233100,20
233120,16
233140,19
233160,20
233180,16
233200,10
233220,16
233240,20
233260,15
233280,18
233300,18
233320,13
233340,18
233360,8
233380,14
233400,22
233420,12
233440,16
233460,18
233480,14
233500,16
233520,8
233540,6
233560,18
233580,18
233600,12
233620,19
233640,14
233660,12
233680,4
233700,23
233720,8
233740,20
233760,12
233780,23
233800,10
233820,17
233840,18
233860,8
233880,20
233900,14
233920,10
233940,4
233960,10
233980,8
234000,10
234020,12
234040,14
234060,20
234080,8
234100,14
234120,8
234140,4
234160,8
234180,22
234200,14
234220,16
234240,8
234260,19
234280,12
234300,14
234320,16
234340,16
234360,10
234380,18
234400,14
234420,8
234440,24
234460,12
234480,16
234500,14
234520,14
234540,35
234560,32
234580,20
234600,16
234620,24
234640,19
234660,22
234680,12
234700,14
234720,15
234740,14
234760,16
234780,12
234800,14
234820,24
234840,15
234860,10
234880,14
234900,15
234920,14
234940,12
234960,14
234980,14
235000,12
235020,12
235040,10
235060,18
235080,6
235100,14
235120,14
235140,10
235160,12
235180,16
235200,20
235220,22
235240,10
235260,20
235280,8
235300,8
235320,22
235340,14
235360,12
235380,16
235400,12
235420,17
235440,16
235460,24
235480,10
235500,8
235520,14
235540,16
235560,12
235580,16
235600,14
235620,12
235640,6
235660,8
235680,8
235700,2
235720,8
235740,12
235760,24
235780,23
235800,24
235820,12
235840,12
235860,14
235880,10
235900,16
235920,12
235940,10
235960,18
235980,10
236000,12
236020,14
236040,16
236060,24
236080,20
236100,12
236120,20
236140,16
236160,8
236180,20
236200,12
236220,12
236240,22
236260,14
236280,6
236300,19
236320,8
236340,8
236360,8
236380,20
236400,14
236420,13
236440,14
236460,12
236480,8
236500,20
236520,10
236540,6
236560,8
236580,14
236600,16
236620,14
236640,10
236660,13
236680,16
236700,20
236720,21
236740,7
236760,16
236780,15
236800,10
236820,14
236840,21
236860,18
236880,12
236900,11
236920,13
236940,18
236960,14
236980,14
237000,16
237020,12
237040,22
237060,10
237080,0
237100,8
237120,17
237140,14
237160,6
237180,12
237200,4
237220,8
237240,11
237260,16
237280,10
237300,8
237320,16
237340,8
237360,16
237380,16
237400,6
237420,17
237440,11
237460,14
237480,22
237500,25
237520,20
237540,24
237560,23
237580,21
237600,16
237620,14
237640,16
237660,10
237680,21
237700,10
237720,10
237740,8
237760,10
237780,19
237800,6
237820,7
237840,14
237860,8
237880,14
237900,12
237920,18
237940,8
237960,16
237980,12
238000,24
238020,10
238040,8
238060,21
238080,14
238100,10
238120,20
238140,8
238160,10
238180,13
238200,21
238220,8
238240,16
238260,22
238280,19
238300,8
238320,15
238340,12
238360,17
238380,20
238400,22
238420,8
238440,12
238460,16
238480,6
238500,16
238520,20
238540,14
238560,8
238580,17
238600,22
238620,10
238640,10
238660,12
238680,18
238700,11
238720,20
238740,18
238760,4
238780,15
238800,14
238820,12
238840,10
238860,6
238880,15
238900,21
238920,26
238940,8
238960,14
238980,8
239000,8
239020,16
239040,18
239060,8
239080,10
239100,14
239120,10
239140,18
239160,16
239180,8
239200,14
239220,14
239240,20
239260,12
239280,9
239300,15
239320,11
239340,8
239360,14
239380,8
239400,7
239420,18
239440,14
239460,12
239480,14
239500,4
239520,14
239540,8
239560,17
239580,6
239600,12
239620,15
239640,10
239660,12
239680,8
239700,6
239720,9
239740,8
239760,8
239780,8
239800,24
239820,8
239840,20
239860,14
239880,22
239900,12
239920,18
239940,14
239960,24
239980,6
240000,19
240020,14
240040,12
240060,20
240080,14
240100,8
240120,14
240140,12
240160,4
240180,21
240200,18
240220,18
240240,14
240260,16
240280,17
240300,14
240320,2
240340,10
240360,12
240380,15
240400,16
240420,14
240440,20
240460,20
240480,25
240500,21
240520,18
240540,18
240560,16
240580,16
240600,28
240620,16
240640,6
240660,16
240680,16
240700,10
240720,18
240740,16
240760,23
240780,16
240800,10
240820,8
240840,19
240860,12
240880,13
240900,19
240920,18
240940,28
240960,14
240980,24
241000,14
241020,12
241040,8
241060,14
241080,2
241100,18
241120,8
241140,10
241160,6
241180,17
241200,8
241220,16
241240,15
241260,10
241280,17
241300,8
241320,15
241340,18
241360,16
241380,8
241400,13
241420,10
241440,14
241460,8
241480,8
241500,17
241520,13
241540,14
241560,10
241580,8
241600,10
241620,9
241640,10
241660,10
241680,6
241700,16
241720,8
241740,10
241760,16
241780,18
241800,14
241820,9
241840,16
241860,20
241880,15
241900,26
241920,18
241940,14
241960,10
241980,14
242000,22
242020,22
242040,14
242060,16
242080,14
242100,14
242120,12
242140,12
242160,16
242180,12
242200,8
242220,16
242240,18
242260,14
242280,14
242300,4
242320,22
242340,8
242360,22
242380,6
242400,14
242420,6
242440,12
242460,13
242480,24
242500,17
242520,14
242540,10
242560,16
242580,8
242600,18
242620,18
242640,26
242660,24
242680,14
242700,6
242720,13
242740,8
242760,16
242780,12
242800,2
242820,13
242840,8
242860,22
242880,10
242900,12
242920,24
242940,17
242960,10
242980,18
243000,12
243020,20
243040,24
243060,10
243080,6
243100,22
243120,9
243140,12
243160,12
243180,16
243200,20
243220,10
243240,18
243260,20
243280,10
243300,24
243320,33
243340,23
243360,17
243380,8
243400,8
243420,10
243440,8
243460,21
243480,10
243500,14
243520,24
243540,12
243560,16
243580,23
243600,16
243620,20
243640,14
243660,22
243680,22
243700,8
243720,14
243740,18
243760,21
243780,12
243800,29
243820,10
243840,20
243860,12
243880,28
243900,14
243920,12
243940,10
243960,6
243980,10
244000,10
244020,10
244040,15
244060,20
244080,28
244100,4
244120,18
244140,20
244160,18
244180,22
244200,18
244220,10
244240,14
244260,18
244280,12
244300,8
244320,6
244340,8
244360,12
244380,14
244400,8
244420,18
244440,12
244460,13
244480,12
244500,12
244520,13
244540,19
244560,10
244580,19
244600,14
244620,12
244640,8
244660,23
244680,10
244700,6
244720,17
244740,24
244760,10
244780,12
244800,14
244820,0
244840,18
244860,18
244880,6
244900,12
244920,26
244940,16
244960,16
244980,22
245000,14
245020,22
245040,0
245060,10
245080,22
245100,11
245120,10
245140,16
245160,12
245180,22
245200,18
245220,18
245240,10
245260,18
245280,12
245300,12
245320,20
245340,0
245360,12
245380,15
245400,17
245420,6
245440,8
245460,16
245480,10
245500,12
245520,0
245540,10
245560,16
245580,18
245600,10
245620,12
245640,14
245660,14
245680,18
245700,18
245720,23
245740,19
245760,11
245780,13
245800,16
245820,12
245840,8
245860,2
245880,10
245900,20
245920,14
245940,8
245960,14
245980,19
246000,14
246020,16
246040,22
246060,18
246080,8
246100,14
246120,18
246140,14
246160,12
246180,13
246200,24
246220,31
246240,18
246260,10
246280,16
246300,16
246320,12
246340,16
246360,8
246380,17
246400,15
246420,6
246440,18
246460,12
246480,0
246500,12
246520,16
246540,6
246560,20
246580,20
246600,12
246620,12
246640,14
246660,4
246680,18
246700,12
246720,14
246740,12
246760,10
246780,24
246800,17
246820,19
246840,14
246860,6
246880,10
246900,10
246920,10
246940,10
246960,18
246980,10
247000,8
247020,10
247040,8
247060,10
247080,18
247100,10
247120,14
247140,10
247160,18
247180,14
247200,20
247220,14
247240,12
247260,10
247280,12
247300,6
247320,20
247340,6
247360,14
247380,14
247400,24
247420,25
247440,12
247460,14
247480,12
247500,12
247520,12
247540,2
247560,10
247580,6
247600,11
247620,18
247640,16
247660,23
247680,14
247700,16
247720,14
247740,12
247760,8
247780,14
247800,10
247820,6
247840,20
247860,12
247880,14
247900,17
247920,8
247940,6
247960,12
247980,8
248000,18
248020,14
248040,18
248060,16
248080,20
248100,18
248120,19
248140,14
248160,22
248180,16
248200,10
248220,26
248240,12
248260,17
248280,12
248300,10
248320,16
248340,15
248360,10
248380,8
248400,8
248420,14
248440,27
248460,14
248480,10
248500,18
248520,12
248540,10
248560,10
248580,18
248600,16
248620,12
248640,8
248660,12
248680,8
248700,12
248720,8
248740,4
248760,14
248780,8
248800,16
248820,14
248840,10
248860,8
248880,6
248900,12
248920,6
248940,23
248960,16
248980,2
249000,12
249020,14
249040,12
249060,14
249080,12
249100,15
249120,19
249140,11
249160,12
249180,6
249200,12
249220,12
249240,7
249260,15
249280,10
249300,24
249320,12
249340,21
249360,4
249380,17
249400,10
249420,20
249440,8
249460,18
249480,14
249500,10
249520,16
249540,18
249560,16
249580,10
249600,13
249620,6
249640,6
249660,20
249680,8
249700,18
249720,23
249740,0
249760,16
249780,18
249800,14
249820,2
249840,12
249860,10
249880,14
249900,16
249920,10
249940,6
249960,16
249980,10
250000,11
250020,8
250040,6
250060,10
250080,10
250100,8
250120,12
250140,13
250160,14
250180,4
250200,10
250220,17
250240,10
250260,15
250280,14
250300,18
250320,12
250340,18
250360,8
250380,8
250400,12
250420,8
250440,12
250460,12
250480,8
250500,6
250520,8
250540,18
250560,8
250580,16
250600,8
250620,4
250640,14
250660,16
250680,8
250700,14
250720,15
250740,14
250760,6
250780,18
250800,10
250820,14
250840,19
250860,9
250880,19
250900,10
250920,12
250940,19
250960,4
250980,22
251000,2
251020,12
251040,10
251060,8
251080,12
251100,12
251120,21
251140,19
251160,10
251180,10
251200,8
251220,10
251240,16
251260,8
251280,16
251300,10
251320,6
251340,4
251360,2
251380,14
251400,14
251420,8
251440,10
251460,15
251480,14
251500,14
251520,8
251540,20
251560,18
251580,14
251600,13
251620,20
251640,4
251660,8
251680,12
251700,18
251720,16
251740,14
251760,16
251780,24
251800,10
251820,14
251840,16
251860,4
251880,8
251900,8
251920,16
251940,14
251960,10
251980,10
252000,16
252020,4
252040,4
252060,13
252080,8
252100,8
252120,16
252140,14
252160,18
252180,18
252200,20
252220,6
252240,12
252260,16
252280,15
252300,18
252320,18
252340,15
252360,16
252380,12
252400,8
252420,19
252440,22
252460,14
252480,12
252500,24
252520,10
252540,14
252560,8
252580,14
252600,16
252620,6
252640,6
252660,10
252680,8
252700,8
252720,16
252740,18
252760,12
252780,14
252800,14
252820,24
252840,12
252860,10
252880,17
252900,10
252920,10
252940,22
252960,10
252980,18
253000,16
253020,10
253040,21
253060,12
253080,10
253100,21
253120,17
253140,10
253160,22
253180,16
253200,11
253220,16
253240,12
253260,4
253280,10
253300,14
253320,10
253340,6
253360,18
253380,12
253400,10
253420,6
253440,10
253460,22
253480,6
253500,10
253520,14
253540,13
253560,12
253580,16
253600,20
253620,16
253640,12
253660,18
253680,23
253700,10
253720,10
253740,12
253760,14
253780,20
253800,14
253820,16
253840,14
253860,10
253880,18
253900,10
253920,10
253940,7
253960,22
253980,6
254000,13
254020,14
254040,6
254060,14
254080,16
254100,10
254120,14
254140,18
254160,22
254180,24
254200,21
254220,20
254240,14
254260,10
254280,18
254300,10
254320,10
254340,15
254360,18
254380,19
254400,8
254420,16
254440,10
254460,12
254480,14
254500,10
254520,17
254540,10
254560,14
254580,8
254600,4
254620,14
254640,18
254660,22
254680,16
254700,12
254720,10
254740,14
254760,8
254780,12
254800,10
254820,8
254840,14
254860,18
254880,18
254900,24
254920,16
254940,8
254960,14
254980,12
255000,12
255020,10
255040,29
255060,23
255080,6
255100,10
255120,12
255140,10
255160,4
255180,14
255200,16
255220,16
255240,10
255260,10
255280,10
255300,6
255320,12
255340,4
255360,12
255380,6
255400,8
255420,19
255440,10
255460,8
255480,16
255500,8
255520,14
255540,19
255560,14
255580,13
255600,20
255620,15
255640,12
255660,6
255680,17
255700,12
255720,12
255740,14
255760,12
255780,18
255800,6
255820,6
255840,14
255860,16
255880,8
255900,21
255920,24
255940,6
255960,8
255980,12
256000,20
256020,12
256040,10
256060,10
256080,14
256100,14
256120,14
256140,10
256160,22
256180,18
256200,12
256220,18
256240,14
256260,23
256280,8
256300,12
256320,6
256340,12
256360,26
256380,6
256400,10
256420,14
256440,20
256460,14
256480,14
256500,10
256520,16
256540,14
256560,12
256580,6
256600,6
256620,10
256640,20
256660,21
256680,13
256700,8
256720,10
256740,18
256760,14
256780,8
256800,21
256820,8
256840,16
256860,18
256880,15
256900,14
256920,10
256940,24
256960,4
256980,10
257000,9
257020,10
257040,19
257060,11
257080,2
257100,12
257120,10
257140,17
257160,12
257180,16
257200,15
257220,8
257240,12
257260,12
257280,14
257300,6
257320,14
257340,16
257360,12
257380,16
257400,16
257420,12
257440,21
257460,8
257480,17
257500,8
257520,21
257540,6
257560,18
257580,10
257600,10
257620,10
257640,12
257660,15
257680,12
257700,12
257720,12
257740,20
257760,10
257780,12
257800,19
257820,10
257840,21
257860,6
257880,14
257900,8
257920,25
257940,10
257960,8
257980,19
258000,22
258020,14
258040,22
258060,12
258080,8
258100,8
258120,16
258140,6
258160,12
258180,12
258200,22
258220,13
258240,16
258260,8
258280,18
258300,6
258320,8
258340,13
258360,10
258380,18
258400,10
258420,10
258440,16
258460,4
258480,12
258500,0
258520,10
258540,12
258560,4
258580,18
258600,12
258620,21
258640,6
258660,18
258680,6
258700,12
258720,25
258740,14
258760,14
258780,20
258800,8
258820,26
258840,16
258860,10
258880,16
258900,8
258920,4
258940,20
258960,16
258980,0
259000,16
259020,16
259040,11
259060,14
259080,18
259100,16
259120,16
259140,15
259160,18
259180,8
259200,14
259220,4
259240,10
259260,10
259280,16
259300,10
259320,10
259340,19
259360,10
259380,14
259400,20
259420,12
259440,22
259460,9
259480,16
259500,12
259520,8
259540,12
259560,14
259580,18
259600,4
259620,24
259640,4
259660,10
259680,4
259700,6
259720,12
259740,8
259760,16
259780,13
259800,22
259820,24
259840,20
259860,14
259880,6
259900,6
259920,4
259940,12
259960,8
259980,6
260000,20
260020,6
260040,14
260060,8
260080,14
260100,11
260120,20
260140,10
260160,14
260180,18
260200,4
260220,8
260240,4
260260,16
260280,10
260300,25
260320,12
260340,20
260360,21
260380,14
260400,16
260420,26
260440,15
260460,24
260480,26
260500,20
260520,10
260540,18
260560,14
260580,14
260600,14
260620,14
260640,14
260660,12
260680,6
260700,10
260720,6
260740,20
260760,10
260780,14
260800,22
260820,4
260840,19
260860,22
260880,4
260900,10
260920,12
260940,8
260960,16
260980,7
261000,10
261020,10
261040,22
261060,14
261080,14
261100,11
261120,16
261140,22
261160,8
261180,20
261200,14
261220,27
261240,6
261260,25
261280,16
261300,15
261320,10
261340,17
261360,16
261380,16
261400,12
261420,20
261440,23
261460,9
261480,4
261500,12
261520,12
261540,6
261560,14
261580,14
261600,20
261620,4
261640,12
261660,14
261680,10
261700,16
261720,16
261740,16
261760,12
261780,16
261800,2
261820,22
261840,14
261860,10
261880,10
261900,8
261920,14
261940,15
261960,10
261980,0
262000,14
262020,2
262040,18
262060,18
262080,16
262100,8
262120,16
262140,10
262160,10
262180,16
262200,11
262220,8
262240,18
262260,8
262280,12
262300,8
262320,12
262340,28
262360,12
262380,18
262400,10
262420,18
262440,10
262460,12
262480,11
262500,10
262520,18
262540,14
262560,14
262580,14
262600,6
262620,12
262640,12
262660,17
262680,14
262700,12
262720,16
262740,16
262760,20
262780,6
262800,6
262820,24
262840,14
262860,16
262880,8
262900,18
262920,10
262940,8
262960,21
262980,10
263000,13
263020,16
263040,15
263060,14
263080,12
263100,14
263120,14
263140,15
263160,12
263180,18
263200,12
263220,8
263240,16
263260,10
263280,14
263300,10
263320,10
263340,25
263360,6
263380,17
263400,12
263420,7
263440,13
263460,16
263480,6
263500,10
263520,18
263540,6
263560,14
263580,18
263600,14
263620,15
263640,10
263660,12
263680,6
263700,16
263720,14
263740,20
263760,10
263780,17
263800,18
263820,16
263840,13
263860,14
263880,14
263900,6
263920,16
263940,17
263960,14
263980,14
264000,24
264020,16
264040,10
264060,6
264080,14
264100,16
264120,12
264140,14
264160,10
264180,13
264200,14
264220,15
264240,7
264260,8
264280,8
264300,16
264320,8
264340,8
264360,12
264380,17
264400,18
264420,11
264440,14
264460,10
264480,19
264500,8
264520,12
264540,22
264560,22
264580,8
264600,20
264620,13
264640,16
264660,10
264680,6
264700,16
264720,4
264740,6
264760,19
264780,20
264800,12
264820,19
264840,21
264860,15
264880,18
264900,16
264920,8
264940,13
264960,8
264980,14
265000,15
265020,15
265040,26
265060,15
265080,14
265100,18
265120,12
265140,18
265160,10
265180,16
265200,20
265220,18
265240,12
265260,12
265280,10
265300,17
265320,6
265340,8
265360,16
265380,10
265400,18
265420,8
265440,8
265460,6
265480,12
265500,12
265520,6
265540,6
265560,12
265580,16
265600,20
265620,10
265640,25
265660,12
265680,16
265700,12
265720,4
265740,4
265760,7
265780,8
265800,4
265820,8
265840,14
265860,6
265880,8
265900,16
265920,13
265940,23
265960,22
265980,16
266000,15
266020,6
266040,20
266060,14
266080,12
266100,6
266120,16
266140,18
266160,14
266180,11
266200,6
266220,4
266240,18
266260,12
266280,16
266300,14
266320,8
266340,12
266360,4
266380,14
266400,12
266420,10
266440,19
266460,8
266480,14
266500,16
266520,11
266540,12
266560,8
266580,8
266600,10
266620,10
266640,8
266660,10
266680,8
266700,6
266720,12
266740,14
266760,14
266780,8
266800,8
266820,6
266840,8
266860,12
266880,17
266900,12
266920,12
266940,14
266960,18
266980,16
267000,4
267020,11
267040,16
267060,14
267080,8
267100,12
267120,18
267140,12
267160,12
267180,8
267200,21
267220,18
267240,15
267260,16
267280,8
267300,10
267320,12
267340,10
267360,10
267380,10
267400,16
267420,16
267440,14
267460,18
267480,13
267500,8
267520,20
267540,6
267560,19
267580,14
267600,17
267620,14
267640,6
267660,20
267680,27
267700,6
267720,14
267740,6
267760,9
267780,14
267800,16
267820,4
267840,16
267860,17
267880,26
267900,16
267920,18
267940,10
267960,16
267980,4
268000,13
268020,19
268040,9
268060,4
268080,13
268100,11
268120,2
268140,12
268160,12
268180,17
268200,18
268220,10
268240,6
268260,18
268280,15
268300,10
268320,16
268340,14
268360,18
268380,4
268400,14
268420,10
268440,14
268460,12
268480,14
268500,18
268520,8
268540,10
268560,14
268580,12
268600,8
268620,18
268640,4
268660,16
268680,6
268700,18
268720,4
268740,8
268760,14
268780,18
268800,26
268820,4
268840,14
268860,4
268880,14
268900,18
268920,8
268940,14
268960,2
268980,18
269000,8
269020,12
269040,6
269060,4
269080,16
269100,10
269120,4
269140,18
269160,12
269180,15
269200,8
269220,8
269240,10
269260,6
269280,12
269300,12
269320,4
269340,10
269360,12
269380,11
269400,12
269420,8
269440,12
269460,20
269480,10
269500,24
269520,16
269540,12
269560,10
269580,20
269600,10
269620,2
269640,8
269660,8
269680,2
269700,18
269720,19
269740,12
269760,11
269780,10
269800,12
269820,12
269840,29
269860,18
269880,20
269900,10
269920,4
269940,12
269960,14
269980,4
270000,16
270020,10
270040,12
270060,10
270080,14
270100,6
270120,24
270140,12
270160,6
270180,21
270200,10
270220,6
270240,6
270260,4
270280,11
270300,18
270320,10
270340,17
270360,10
270380,6
270400,10
270420,12
270440,18
270460,12
270480,11
270500,23
270520,16
270540,9
270560,18
270580,2
270600,2
270620,12
270640,6
270660,22
270680,8
270700,6
270720,12
270740,10
270760,6
270780,10
270800,6
270820,22
270840,10
270860,14
270880,14
270900,10
270920,12
270940,8
270960,8
270980,12
271000,14
271020,14
271040,12
271060,8
271080,14
271100,6
271120,10
271140,14
271160,16
271180,12
271200,6
271220,10
271240,20
271260,10
271280,11
271300,19
271320,16
271340,12
271360,10
271380,8
271400,18
271420,8
271440,6
271460,12
271480,21
271500,4
271520,16
271540,12
271560,10
271580,16
271600,14
271620,18
271640,14
271660,16
271680,15
271700,20
271720,6
271740,8
271760,6
271780,15
271800,16
271820,12
271840,10
271860,10
271880,6
271900,8
271920,14
271940,6
271960,24
271980,21
272000,13
272020,12
272040,11
272060,9
272080,14
272100,12
272120,12
272140,14
272160,12
272180,17
272200,20
272220,10
272240,12
272260,16
272280,17
272300,12
272320,8
272340,25
272360,15
272380,12
272400,24
272420,12
272440,16
272460,16
272480,8
272500,14
272520,12
272540,2
272560,2
272580,11
272600,20
272620,13
272640,6
272660,8
272680,20
272700,19
272720,12
272740,16
272760,12
272780,8
272800,9
272820,18
272840,12
272860,8
272880,10
272900,8
272920,24
272940,12
272960,6
272980,16
273000,12
273020,18
273040,22
273060,6
273080,12
273100,14
273120,14
273140,12
273160,22
273180,14
273200,7
273220,14
273240,20
273260,17
273280,10
273300,8
273320,12
273340,10
273360,24
273380,18
273400,4
273420,5
273440,7
273460,14
273480,10
273500,12
273520,14
273540,22
273560,6
273580,18
273600,18
273620,12
273640,10
273660,8
273680,20
273700,8
273720,16
273740,9
273760,14
273780,10
273800,8
273820,21
273840,12
273860,10
273880,15
273900,12
273920,22
273940,10
273960,12
273980,6
274000,12
274020,17
274040,6
274060,10
274080,8
274100,8
274120,14
274140,8
274160,10
274180,19
274200,19
274220,18
274240,10
274260,10
274280,10
274300,14
274320,4
274340,12
274360,10
274380,12
274400,21
274420,18
274440,12
274460,10
274480,14
274500,12
274520,12
274540,20
274560,10
274580,10
274600,6
274620,8
274640,25
274660,10
274680,10
274700,10
274720,14
274740,20
274760,17
274780,10
274800,14
274820,18
274840,11
274860,10
274880,4
274900,15
274920,14
274940,10
274960,16
274980,20
275000,27
275020,12
275040,14
275060,16
275080,26
275100,8
275120,6
275140,10
275160,6
275180,11
275200,10
275220,18
275240,16
275260,8
275280,6
275300,14
275320,12
275340,15
275360,20
275380,12
275400,14
275420,16
275440,12
275460,18
275480,10
275500,16
275520,14
275540,10
275560,13
275580,14
275600,22
275620,12
275640,14
275660,10
275680,22
275700,12
275720,6
275740,12
275760,26
275780,14
275800,10
275820,12
275840,12
275860,6
275880,8
275900,14
275920,14
275940,14
275960,2
275980,4
276000,16
276020,6
276040,24
276060,18
276080,12
276100,12
276120,8
276140,13
276160,8
276180,6
276200,16
276220,8
276240,13
276260,6
276280,8
276300,4
276320,7
276340,10
276360,10
276380,4
276400,12
276420,22
276440,22
276460,12
276480,10
276500,4
276520,12
276540,17
276560,18
276580,12
276600,10
276620,10
276640,8
276660,20
276680,10
276700,8
276720,10
276740,14
276760,16
276780,12
276800,10
276820,14
276840,7
276860,20
276880,16
276900,18
276920,20
276940,18
276960,10
276980,15
277000,12
277020,15
277040,18
277060,25
277080,26
277100,8
277120,12
277140,13
277160,10
277180,16
277200,16
277220,13
277240,12
277260,2
277280,10
277300,10
277320,0
277340,20
277360,12
277380,20
277400,24
277420,11
277440,12
277460,4
277480,24
277500,20
277520,20
277540,8
277560,8
277580,8
277600,6
277620,8
277640,2
277660,6
277680,10
277700,18
277720,4
277740,16
277760,8
277780,6
277800,6
277820,21
277840,21
277860,8
277880,6
277900,15
277920,10
277940,8
277960,8
277980,8
278000,29
278020,12
278040,14
278060,8
278080,18
278100,10
278120,12
278140,17
278160,12
278180,16
278200,22
278220,10
278240,18
278260,16
278280,16
278300,11
278320,14
278340,6
278360,22
278380,14
278400,11
278420,2
278440,12
278460,12
278480,14
278500,10
278520,10
278540,12
278560,6
278580,19
278600,12
278620,4
278640,18
278660,18
278680,8
278700,23
278720,10
278740,6
278760,6
278780,28
278800,6
278820,22
278840,14
278860,15
278880,20
278900,16
278920,13
278940,10
278960,12
278980,13
279000,14
279020,6
279040,20
279060,16
279080,16
279100,23
279120,12
279140,10
279160,16
279180,16
279200,24
279220,16
279240,0
279260,14
279280,14
279300,14
279320,10
279340,6
279360,16
279380,21
279400,16
279420,8
279440,10
279460,10
279480,12
279500,8
279520,6
279540,12
279560,16
279580,10
279600,20
279620,16
279640,14
279660,14
279680,4
279700,18
279720,20
279740,14
279760,14
279780,12
279800,8
279820,16
279840,13
279860,20
279880,14
279900,4
279920,16
279940,6
279960,10
279980,18
280000,10
